abbreviation,equation,direction,officialName,geneAssociation,subsystem,reaction_ID,Enzyme,Genes
"pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], 2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]",2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Bidirectional,"1.2.7.1, 1.2.7.11","K00169, K00170, K00171, K00189",M00307,R01196,"porA, porB, porD, vorG","porA, porB, porD, vorG"
pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-],2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Bidirectional,"1.2.7.1, 1.2.7.11",K03737,M00307,R01196,por,por
pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12],Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine,Bidirectional,2.3.1.12,"K00161, K00162, K00627, K00382",M00307,R02569,DLAT,DLAT
pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12],Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine,Bidirectional,2.3.1.12,"K00163, K00627, K00382",M00307,R02569,DLAT,DLAT
"pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate,Bidirectional,1.2.4.1,"K00161, K00162, K00627, K00382",M00307,R03270,"PDHA, PDHB","PDHA, PDHB"
pyruvate dehydrogenase E1 component [EC:1.2.4.1],2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate,Bidirectional,1.2.4.1,"K00163, K00627, K00382",M00307,R03270,aceE,aceE
dihydrolipoyl dehydrogenase [EC:1.8.1.4],Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+,Bidirectional,1.8.1.4,"K00161, K00162, K00627, K00382",M00307,R07618,DLD,DLD
dihydrolipoyl dehydrogenase [EC:1.8.1.4],Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+,Bidirectional,1.8.1.4,"K00163, K00627, K00382",M00307,R07618,DLD,DLD
pyruvate decarboxylase [EC:4.1.1.1],Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Bidirectional,"1.2.4.1, 2.2.1.6, 4.1.1.1",K01568,None,R00014,PDC,PDC
"acetolactate synthase I/II/III large subunit [EC:2.2.1.6], acetolactate synthase I/III small subunit [EC:2.2.1.6]",Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Bidirectional,"1.2.4.1, 2.2.1.6, 4.1.1.1","K01652, K01653",None,R00014,"E2.2.1.6L, E2.2.1.6S","E2.2.1.6L, E2.2.1.6S"
acetolactate synthase II small subunit [EC:2.2.1.6],Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Bidirectional,"1.2.4.1, 2.2.1.6, 4.1.1.1",K11258,None,R00014,ilvM,ilvM
pyruvate carboxylase [EC:6.4.1.1],ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate,Bidirectional,6.4.1.1,K01958,None,R00344,PC,PC
"pyruvate carboxylase subunit A [EC:6.4.1.1], pyruvate carboxylase subunit B [EC:6.4.1.1]",ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate,Bidirectional,6.4.1.1,"K01959, K01960",None,R00344,"pycA, pycB","pycA, pycB"
2-methylcitrate synthase [EC:2.3.3.5],Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,Bidirectional,"2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16",K27797,None,R00351,MCSA,MCSA
ATP citrate (pro-S)-lyase [EC:2.3.3.8],ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate,Bidirectional,2.3.3.8,K01648,None,R00352,ACLY,ACLY
ATP-citrate lyase alpha-subunit [EC:2.3.3.8],ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate,Bidirectional,2.3.3.8,K15230,None,R00352,aclA,aclA
ATP-citrate lyase beta-subunit [EC:2.3.3.8],ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate,Bidirectional,2.3.3.8,K15231,None,R00352,aclB,aclB
isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286],Isocitrate + NAD+ <=> 2-Oxoglutarate + CO2 + NADH + H+,Bidirectional,"1.1.1.41, 1.1.1.286",K17753,None,R00709,HICDH,HICDH
fumarate hydratase D [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01675,None,R01082,fumD,fumD
fumarate hydratase E [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01774,None,R01082,fumE,fumE
"succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C",Quinone + Succinate <=> Hydroquinone + Fumarate,Bidirectional,1.3.5.1,"K00233, K25995, K25996",None,R02164,"frdA, frdB, frdC","frdA, frdB, frdC"
fumarate reductase (cytochrome) [EC:1.3.2.4],Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c,Bidirectional,1.3.2.4,K26318,None,R13137,fccA,fccA
"NADH-ubiquinone oxidoreductase chain 1 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 2 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 3 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 4 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 4L [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 5 [EC:7.1.1.2], NADH-ubiquinone oxidoreductase chain 6 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03878, K03879, K03880, K03881, K03882, K03883, K03884",M00142,R11945,"ND1, ND2, ND3, ND4, ND4L, ND5, ND6","ND1, ND2, ND3, ND4, ND4L, ND5, ND6"
"NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 4, NADH dehydrogenase (ubiquinone) Fe-S protein 5, NADH dehydrogenase (ubiquinone) Fe-S protein 6, NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03934, K03935, K03936, K03937, K03938, K03939, K03940, K03941, K03942, K03943",M00143,R11945,"NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS6, NDUFS7, NDUFS8, NDUFV1, NDUFV2","NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS6, NDUFS7, NDUFS8, NDUFV1, NDUFV2"
"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B [EC:7.1.1.2], NADH-quinone oxidoreductase subunit C [EC:7.1.1.2], NADH-quinone oxidoreductase subunit D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K00331, K00332, K00333, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",M00144,R11945,"nuoA, nuoB, nuoC, nuoD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN","nuoA, nuoB, nuoC, nuoD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN"
"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B [EC:7.1.1.2], NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K00331, K13378, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",M00144,R11945,"nuoA, nuoB, nuoCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN","nuoA, nuoB, nuoCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN"
"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B/C/D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K13380, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",M00144,R11945,"nuoA, nuoBCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN","nuoA, nuoBCD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN"
"NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 5 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K05574, K05582, K05581, K05579, K05572, K05580, K05578, K05576, K05577, K05575, K05573",M00145,R11945,"ndhC, ndhK, ndhJ, ndhH, ndhA, ndhI, ndhG, ndhE, ndhF, ndhD, ndhB","ndhC, ndhK, ndhJ, ndhH, ndhA, ndhI, ndhG, ndhE, ndhF, ndhD, ndhB"
"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03945, K03946, K03947, K03948, K03949, K03950, K03951, K03952, K03953, K03954, K03955, K03956, K11352, K11353",M00146,R11945,"NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFA11, NDUFA12, NDUFA13","NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFA11, NDUFA12, NDUFA13"
"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 subunit C1, NADH dehydrogenase (ubiquinone) 1 subunit C2",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03957, K03958, K03959, K03960, K03961, K03962, K03963, K03964, K03965, K03966, K11351, K03967, K03968",M00147,R11945,"NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFB11, NDUFC1, NDUFC2","NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFB11, NDUFC1, NDUFC2"
"succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit, succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]",Ubiquinone + Succinate <=> Ubiquinol + Fumarate,Bidirectional,1.3.5.1,"K00236, K00237, K00234, K00235",M00148,R13223,"SDHC, SDHD, SDHA, SDHB","SDHC, SDHD, SDHA, SDHB"
"succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) subunit 4, succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]",Ubiquinone + Succinate <=> Ubiquinol + Fumarate,Bidirectional,1.3.5.1,"K00236, K25801, K00234, K00235",M00148,R13223,"SDHC, SDH4, SDHA, SDHB","SDHC, SDH4, SDHA, SDHB"
"succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase membrane anchor subunit, succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]",Quinone + Succinate <=> Hydroquinone + Fumarate,Bidirectional,1.3.5.1,"K00241, K00242, K00239, K00240",M00149,R02164,"sdhC, sdhD, sdhA, sdhB","sdhC, sdhD, sdhA, sdhB"
"succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase subunit D, succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]",Quinone + Succinate <=> Hydroquinone + Fumarate,Bidirectional,1.3.5.1,"K00241, K18859, K00239, K00240",M00149,R02164,"sdhC, sdhD, sdhA, sdhB","sdhC, sdhD, sdhA, sdhB"
"succinate dehydrogenase cytochrome b subunit, succinate dehydrogenase subunit D, succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1]",Quinone + Succinate <=> Hydroquinone + Fumarate,Bidirectional,1.3.5.1,"K00241, K18860, K00239, K00240",M00149,R02164,"sdhC, sdhD, sdhA, sdhB","sdhC, sdhD, sdhA, sdhB"
"succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C, succinate dehydrogenase subunit D",Quinone + Succinate <=> Hydroquinone + Fumarate,Bidirectional,1.3.5.1,"K00244, K00245, K00246, K00247",M00150,R02164,"frdA, frdB, frdC, frdD","frdA, frdB, frdC, frdD"
ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8],Ubiquinol + 2 Ferricytochrome c <=> Ubiquinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00410, K00411",M00151,R02161,UQCRFS1,UQCRFS1
"ubiquinol-cytochrome c reductase cytochrome b subunit, ubiquinol-cytochrome c reductase cytochrome c1 subunit, ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]",Ubiquinol + 2 Ferricytochrome c <=> Ubiquinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00412, K00413, K00411",M00151,R02161,"CYTB, CYC1, UQCRFS1","CYTB, CYC1, UQCRFS1"
"ubiquinol-cytochrome c reductase cytochrome b/c1 subunit, ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]",Hydroquinone + 2 Ferricytochrome c <=> Quinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00410, K00411",M00151,R13224,"fbcH, UQCRFS1","fbcH, UQCRFS1"
"ubiquinol-cytochrome c reductase cytochrome b subunit, ubiquinol-cytochrome c reductase cytochrome c1 subunit, ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]",Hydroquinone + 2 Ferricytochrome c <=> Quinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00412, K00413, K00411",M00151,R13224,"CYTB, CYC1, UQCRFS1","CYTB, CYC1, UQCRFS1"
"quinol---cytochrome c reductase iron-sulfur subunit, bacillus type [EC:7.1.1.8], quinol---cytochrome c reductase cytochrome b subunit, bacillus type [EC:7.1.1.8], quinol---cytochrome c reductase cytochrome c subunit, bacillus type [EC:7.1.1.8]",Hydroquinone + 2 Ferricytochrome c <=> Quinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K03886, K03887, K03888",M00151,R13224,"qcrA, qcrB, qcrC","qcrA, qcrB, qcrC"
"quinol---cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8], quinol---cytochrome-c reductase cytochrome b subunit [EC:7.1.1.8], quinol---cytochrome-c reductase cytochrome c subunit [EC:7.1.1.8]",Hydroquinone + 2 Ferricytochrome c <=> Quinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K03890, K03891, K03889",M00151,R13224,"qcrA, qcrB, qcrC","qcrA, qcrB, qcrC"
"ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8], ubiquinol-cytochrome c reductase cytochrome b subunit, ubiquinol-cytochrome c reductase cytochrome c1 subunit, ubiquinol-cytochrome c reductase core subunit 1, ubiquinol-cytochrome c reductase core subunit 2, ubiquinol-cytochrome c reductase subunit 6, ubiquinol-cytochrome c reductase subunit 7, ubiquinol-cytochrome c reductase subunit 8, ubiquinol-cytochrome c reductase subunit 9, ubiquinol-cytochrome c reductase subunit 10",Ubiquinol + 2 Ferricytochrome c <=> Ubiquinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00411, K00412, K00413, K00414, K00415, K00416, K00417, K00418, K00419, K00420",M00152,R02161,"UQCRFS1, CYTB, CYC1, QCR1, QCR2, QCR6, QCR7, QCR8, QCR9, QCR10","UQCRFS1, CYTB, CYC1, QCR1, QCR2, QCR6, QCR7, QCR8, QCR9, QCR10"
"ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8], ubiquinol-cytochrome c reductase cytochrome b subunit, ubiquinol-cytochrome c reductase cytochrome c1 subunit",Hydroquinone + 2 Ferricytochrome c <=> Quinone + 2 Ferrocytochrome c + 2 H+,Bidirectional,7.1.1.8,"K00411, K00412, K00413, K00414, K00415, K00416, K00417, K00418, K00419, K00420",M00152,R13224,"UQCRFS1, CYTB, CYC1","UQCRFS1, CYTB, CYC1"
"cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7], cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7], cytochrome bd-I ubiquinol oxidase subunit X [EC:7.1.1.7]",2 Ubiquinol + Oxygen + 4 H+ <=> 2 Ubiquinone + 2 H2O + 4 H+,Bidirectional,7.1.1.7,"K00425, K00426, K00424",M00153,R11325,"cydA, cydB, cydX","cydA, cydB, cydX"
"heme o synthase [EC:2.5.1.141], cytochrome c oxidase subunit 3, cytochrome c oxidase subunit 1 [EC:7.1.1.9], cytochrome c oxidase subunit 2, cytochrome c oxidase subunit 4, cytochrome c oxidase subunit 5a, cytochrome c oxidase subunit 5b, cytochrome c oxidase subunit 6a, cytochrome c oxidase subunit 6b, cytochrome c oxidase subunit 6c, cytochrome c oxidase subunit 7a, cytochrome c oxidase subunit 7c, cytochrome c oxidase assembly protein subunit 11, heme a synthase [EC:1.17.99.9], cytochrome c oxidase assembly protein subunit 17",Oxygen + 4 Ferrocytochrome c + 8 H+ <=> 4 Ferricytochrome c + 2 H2O + 4 H+,Bidirectional,7.1.1.9,"K02257, K02262, K02256, K02261, K02263, K02264, K02265, K02266, K02267, K02268, K02270, K02272, K02258, K02259, K02260",M00154,R00081,"COX10, COX3, COX1, COX2, COX4, COX5A, COX5B, COX6A, COX6B, COX6C, COX7A, COX7C, COX11, COX15, COX17","COX10, COX3, COX1, COX2, COX4, COX5A, COX5B, COX6A, COX6B, COX6C, COX7A, COX7C, COX11, COX15, COX17"
"cytochrome c oxidase subunit II [EC:7.1.1.9], cytochrome c oxidase subunit I [EC:7.1.1.9], cytochrome c oxidase subunit III [EC:7.1.1.9]",Oxygen + 4 Ferrocytochrome c + 8 H+ <=> 4 Ferricytochrome c + 2 H2O + 4 H+,Bidirectional,7.1.1.9,"K02275, K02274, K02276",M00155,R00081,"coxB, coxA, coxC","coxB, coxA, coxC"
"cytochrome c oxidase subunit II [EC:7.1.1.9], cytochrome c oxidase subunit I+III [EC:7.1.1.9]",Oxygen + 4 Ferrocytochrome c + 8 H+ <=> 4 Ferricytochrome c + 2 H2O + 4 H+,Bidirectional,7.1.1.9,"K02275, K15408",M00155,R00081,"coxB, coxAC","coxB, coxAC"
"cytochrome c oxidase cbb3-type subunit I [EC:7.1.1.9], cytochrome c oxidase cbb3-type subunit II, cytochrome c oxidase cbb3-type subunit IV, cytochrome c oxidase cbb3-type subunit III",Oxygen + 4 Ferrocytochrome c + 8 H+ <=> 4 Ferricytochrome c + 2 H2O + 4 H+,Bidirectional,7.1.1.9,"K00404, K00405, K00407, K00406",M00156,R00081,"ccoN, ccoO, ccoQ, ccoP","ccoN, ccoO, ccoQ, ccoP"
"cytochrome c oxidase cbb3-type subunit I/II [EC:7.1.1.9], cytochrome c oxidase cbb3-type subunit IV, cytochrome c oxidase cbb3-type subunit III",Oxygen + 4 Ferrocytochrome c + 8 H+ <=> 4 Ferricytochrome c + 2 H2O + 4 H+,Bidirectional,7.1.1.9,"K15862, K00407, K00406",M00156,R00081,"ccoNO, ccoQ, ccoP","ccoNO, ccoQ, ccoP"
"F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1], F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1], F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c",ATP + H2O <=> ADP + Orthophosphate,Bidirectional,"3.6.1.5, 3.6.1.8, 3.6.1.15","K02111, K02112, K02113, K02114, K02115, K02108, K02109, K02110",M00157,R00086,"ATPF1A, ATPF1B, ATPF1D, ATPF1E, ATPF1G, ATPF0A, ATPF0B, ATPF0C","ATPF1A, ATPF1B, ATPF1D, ATPF1E, ATPF1G, ATPF0A, ATPF0B, ATPF0C"
