md,name,eq,way,ec,ko,rn,symbol,map,mdk
Quinone reduction by NADH,NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],Ubiquinol + NAD+ <=> Ubiquinone + NADH + H+,Bidirectional,1.6.5.9,K23948,R02163,E1.6.5.9,NA,NA
Quinone reduction by NADH,NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],NADH + H+ + Quinone <=> NAD+ + Hydroquinone,Bidirectional,1.6.5.9,K03885,R07358,ndh,NA,NA
Quinone reduction by NADH,NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9],NADH + H+ + Quinone <=> NAD+ + Hydroquinone,Bidirectional,1.6.5.9,K23948,R07358,E1.6.5.9,NA,NA
Quinone reduction by other donors,formate dehydrogenase [EC:1.17.1.9],Formate + Quinone <=> CO2 + Hydroquinone,Forward,1.17.5.3,K00122,R09494,FDH,"map00630, map00680",NA
Quinone reduction by other donors,"formate dehydrogenase major subunit [EC:1.17.1.9], formate dehydrogenase iron-sulfur subunit, formate dehydrogenase subunit gamma",Formate + Quinone <=> CO2 + Hydroquinone,Forward,1.17.5.3,"K00123, K00124, K00127",R09494,"fdoG, fdoH, fdoI","map00630, map00680",NA
Quinone reduction by other donors,"formate dehydrogenase-N, alpha subunit [EC:1.17.5.3]",Formate + Quinone <=> CO2 + Hydroquinone,Forward,1.17.5.3,K08348,R09494,fdnG,NA,NA
Quinone reduction by other donors,"hydrogenase large subunit [EC:1.12.99.6], hydrogenase small subunit [EC:1.12.99.6]",Ubiquinone + Hydrogen <=> Ubiquinol,Forward,1.12.99.6.A,"K06281, K06282",R1.12.99.6.A,"hyaB, hyaA",NA,NA
Quinone reduction by other donors,"uptake hydrogenase small subunit [EC:1.12.99.6], uptake hydrogenase large subunit [EC:1.12.99.6]",Ubiquinone + Hydrogen <=> Ubiquinol,Forward,1.12.99.6.A,"K23548, K23549",R1.12.99.6.A,"hupU, hupV",NA,NA
Quinone reduction by other donors,"hydrogenase large subunit [EC:1.12.99.6], hydrogenase small subunit [EC:1.12.99.6]",Quinone + Hydrogen <=> Hydroquinone,Forward,1.12.99.6.B,"K06281, K06282",R1.12.99.6.B,"hyaB, hyaA",NA,NA
Quinone reduction by other donors,"quinone-reactive Ni/Fe-hydrogenase large subunit [EC:1.12.5.1], quinone-reactive Ni/Fe-hydrogenase small subunit [EC:1.12.5.1]",Quinone + Hydrogen <=> Hydroquinone,Forward,1.12.99.6.B,"K05922, K05927",R1.12.99.6.B,"hydB, hydA",NA,NA
Quinone reduction by other donors,"uptake hydrogenase small subunit [EC:1.12.99.6], uptake hydrogenase large subunit [EC:1.12.99.6]",Quinone + Hydrogen <=> Hydroquinone,Forward,1.12.99.6.B,"K23548, K23549",R1.12.99.6.B,"hupU, hupV",NA,NA
Quinone reduction by other donors,pyruvate dehydrogenase (quinone) [EC:1.2.5.1],Pyruvate + Ubiquinone + H2O <=> Acetate + Ubiquinol + CO2,Bidirectional,1.2.5.1,K00156,R03145,poxB,map00620,NA
Quinone reduction by other donors,malate dehydrogenase (quinone) [EC:1.1.5.4],(S)-Malate + Quinone <=> Oxaloacetate + Hydroquinone,Bidirectional,1.1.5.4,K00116,R00361,mqo,map00020,"M00009, M00011, M00982"
Fumarate reduction by electron carriers,"succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit, succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]",Ubiquinone + Succinate <=> Ubiquinol + Fumarate,Reverse,1.3.5.1,"K00236, K00237, K00234, K00235",R13223,"SDHC, SDHD, SDHA, SDHB",map00190,M00148
Fumarate reduction by electron carriers,"succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) subunit 4, succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]",Ubiquinone + Succinate <=> Ubiquinol + Fumarate,Reverse,1.3.5.1,"K00236, K25801, K00234, K00235",R13223,"SDHC, SDH4, SDHA, SDHB",map00190,M00148
Fumarate reduction by electron carriers,"succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) membrane anchor subunit",Quinone + Succinate <=> Hydroquinone + Fumarate,Reverse,1.3.5.1,"K00234, K00235, K00236, K00237",R02164,"SDHA, SDHB, SDHC, SDHD",map00020,"M00009, M00011"
Fumarate reduction by electron carriers,"succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase (ubiquinone) cytochrome b560 subunit, succinate dehydrogenase (ubiquinone) subunit 4",Quinone + Succinate <=> Hydroquinone + Fumarate,Reverse,1.3.5.1,"K00234, K00235, K00236, K25801",R02164,"SDHA, SDHB, SDHC, SDH4",map00020,"M00009, M00011"
Fumarate reduction by electron carriers,"succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1 7.1.1.12], succinate dehydrogenase subunit C",Quinone + Succinate <=> Hydroquinone + Fumarate,Reverse,1.3.5.1,"K00233, K25995, K25996",R02164,"frdA, frdB, frdC",map00020,NA
Fumarate reduction by electron carriers,"succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase cytochrome b subunit",Quinone + Succinate <=> Hydroquinone + Fumarate,Reverse,1.3.5.1,"K00239, K00240, K00241",R02164,"sdhA, sdhB, sdhC","map00020, map00720","M00009, M00011, M00982, M00376"
Fumarate reduction by electron carriers,"succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1], succinate dehydrogenase iron-sulfur subunit [EC:1.3.5.1], succinate dehydrogenase subunit C",Quinone + Succinate <=> Hydroquinone + Fumarate,Reverse,1.3.5.1,"K00244, K00245, K00246",R02164,"frdA, frdB, frdC",map00020,"M00009, M00011, M00982"
Fumarate reduction by electron carriers,fumarate reductase (cytochrome) [EC:1.3.2.4],Succinate + 2 Ferricytochrome c <=> Fumarate + 2 Ferrocytochrome c,Reverse,1.3.2.4,K26318,R13137,fccA,"map00020, map00620, map00650, map00720",NA
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATP synthase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit 6, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K01549, K02130, K02140, K02131, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, TIM11, ATPeF0F, ATPeFG, ATPeF0F6, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATP synthase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit 6, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K01549, K02139, K02140, K02131, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, TIM11, ATPeFF, ATPeFG, ATPeF0F6, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATP synthase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit h, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K01549, K02130, K02140, K02141, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, TIM11, ATPeF0F, ATPeFG, ATPeFH, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATP synthase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit h, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K01549, K02139, K02140, K02141, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, TIM11, ATPeFF, ATPeFG, ATPeFH, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATPase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit 6, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K02129, K02130, K02140, K02131, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, ATPeF0E, ATPeF0F, ATPeFG, ATPeF0F6, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATPase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit 6, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K02129, K02139, K02140, K02131, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, ATPeF0E, ATPeFF, ATPeFG, ATPeF0F6, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATPase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit h, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K02129, K02130, K02140, K02141, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, ATPeF0E, ATPeF0F, ATPeFG, ATPeFH, ATPeF08",map00190,M00158
ATP formation,"F-type H+-transporting ATPase subunit alpha, F-type H+-transporting ATPase subunit beta [EC:7.1.2.2], F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit O, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, F-type H+-transporting ATPase subunit d, F-type H+-transporting ATPase subunit e, F-type H+-transporting ATPase subunit f, F-type H+-transporting ATPase subunit g, F-type H+-transporting ATPase subunit h, F-type H+-transporting ATPase subunit 8",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02132, K02133, K02136, K02134, K02135, K02137, K02126, K02127, K02128, K02138, K02129, K02139, K02140, K02141, K02125",R7.1.2.2,"ATPeF1A, ATPeF1B, ATPeF1G, ATPeF1D, ATPeF1E, ATPeF0O, ATPeF0A, ATPeF0B, ATPeF0C, ATPeF0D, ATPeF0E, ATPeFF, ATPeFG, ATPeFH, ATPeF08",map00190,M00158
ATP formation,"F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1], F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1], F-type H+-transporting ATPase subunit delta, F-type H+-transporting ATPase subunit epsilon, F-type H+-transporting ATPase subunit gamma, F-type H+-transporting ATPase subunit a, F-type H+-transporting ATPase subunit b, F-type H+-transporting ATPase subunit c, V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1], V/A-type H+/Na+-transporting ATPase subunit B, V/A-type H+/Na+-transporting ATPase subunit C, V/A-type H+/Na+-transporting ATPase subunit D, V/A-type H+/Na+-transporting ATPase subunit E, V/A-type H+/Na+-transporting ATPase subunit F, V/A-type H+/Na+-transporting ATPase subunit G/H, V/A-type H+/Na+-transporting ATPase subunit I, V/A-type H+/Na+-transporting ATPase subunit K",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02107, K02108, K02109, K02110, K02111, K02112, K02113, K02114, K02115, K02117, K02118, K02119, K02120, K02121, K02122, K02123, K02124",R7.1.2.2,"ATPF1A, ATPF1B, ATPF1D, ATPF1E, ATPF1G, ATPF0A, ATPF0B, ATPF0C, ATPVA, ATPVB, ATPVC, ATPVD, ATPVE, ATPVF, ATPVG, ATPVI, ATPVK","map00190, map00195","M00157, M00159"
ATP formation,"V-type H+-transporting ATPase subunit A [EC:7.1.2.2], V-type H+-transporting ATPase subunit B, V-type H+-transporting ATPase subunit C, V-type H+-transporting ATPase subunit D, V-type H+-transporting ATPase subunit E, V-type H+-transporting ATPase subunit F, V-type H+-transporting ATPase subunit G, V-type H+-transporting ATPase subunit H, V-type H+-transporting ATPase subunit a, V-type H+-transporting ATPase 16kDa proteolipid subunit, V-type H+-transporting ATPase subunit d, V-type H+-transporting ATPase subunit e, V-type H+-transporting ATPase S1 subunit",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02145, K02147, K02148, K02149, K02150, K02151, K02152, K02144, K02154, K02155, K02146, K02153, K03662",R7.1.2.2,"ATPeV1A, ATPeV1B, ATPeV1C, ATPeV1D, ATPeV1E, ATPeV1F, ATPeV1G, ATPeV1H, ATPeV0A, ATPeV0C, ATPeV0D, ATPeV0E, ATPeVS1",map00190,M00160
ATP formation,"V-type H+-transporting ATPase subunit A [EC:7.1.2.2], V-type H+-transporting ATPase subunit B, V-type H+-transporting ATPase subunit C, V-type H+-transporting ATPase subunit D, V-type H+-transporting ATPase subunit E, V-type H+-transporting ATPase subunit F, V-type H+-transporting ATPase subunit G, V-type H+-transporting ATPase subunit H, V-type H+-transporting ATPase subunit a, V-type H+-transporting ATPase 21kDa proteolipid subunit, V-type H+-transporting ATPase subunit d, V-type H+-transporting ATPase subunit e, V-type H+-transporting ATPase S1 subunit",ATP + H2O + 4 H+[side 1] <=> ADP + Orthophosphate + 4 H+[side 2],Reverse,7.1.2.2,"K02145, K02147, K02148, K02149, K02150, K02151, K02152, K02144, K02154, K03661, K02146, K02153, K03662",R7.1.2.2,"ATPeV1A, ATPeV1B, ATPeV1C, ATPeV1D, ATPeV1E, ATPeV1F, ATPeV1G, ATPeV1H, ATPeV0A, ATPeV0B, ATPeV0D, ATPeV0E, ATPeVS1",map00190,M00160
ATP formation,"F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1], F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1], V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]",ATP + H2O + Na+[side 1] <=> ADP + Orthophosphate + Na+[side 2],Reverse,7.2.2.1,"K02111, K02112, K02117",R7.2.2.1,"ATPF1A, ATPF1B, ATPVA",NA,NA
ATP formation,K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.2.3.1],Diphosphate + H2O + Na+[side 1] <=> 2 Orthophosphate + Na+[side 2],Bidirectional,7.2.3.1,K15987,R7.2.3.1,hppA,NA,NA
Redox balance,NA,NADPH + NAD+ <=> NADP+ + NADH,Bidirectional,NA,NA,R00112,NA,NA,NA
